timestamp,lookahead_hours,close,volume,rsi,macd,bb_position,volatility,trend_strength,volume_ratio,max_drawdown,final_pnl,exit_needed,entry_price,exit_price,hold_duration_minutes,target
2025-10-15T16:05:00,1,110676.93,36.08171,55.58346875137192,0.40268572511558887,0.46865553824592265,0.0012935662542225754,0.0033263690253431725,1.3073664966826233,-0.1803447204399248,-0.07830900260785897,False,110676.93,110590.26,61,0
2025-10-30T09:35:00,1,110234.57,10.0329,51.03221200775165,-45.43823655891174,0.3248667129689889,0.0010277552983278908,0.0011098667603441502,1.0187120130839693,-0.3234556999678161,-0.044060588252856595,False,110234.57,110186.0,61,0
2025-09-01T07:20:00,2,108317.99,13.11424,69.05259745522336,37.939952088010614,1.0,0.0007174275247176289,0.0006255003818533653,1.4845402198558788,-0.031370596887931985,1.273241868686812,False,108317.99,109697.14,121,0
2025-10-17T08:35:00,2,105410.46,31.22997,69.76565381273618,26.047016563010402,0.82015298248094,0.0024612614652819256,0.007573650073240551,0.35042020434944193,-1.6721395580666285,-1.1017597304859592,True,105410.46,104249.09,121,1
2025-08-29T06:35:00,6,110963.3,7.44833,17.687205613762345,-47.31076106756518,0.12117716181983292,0.0002611999452236602,-0.0008142881757658402,0.7856527898509651,-1.3637752301887274,-0.30751608865273106,True,110963.3,110622.07,361,1
2025-08-22T23:20:00,4,116706.21,3.12786,38.356783635645264,-6.103314807100105,0.1813181774061644,0.0003508478889495966,-0.0006090732549575782,0.6323856558911267,-1.0042738942512166,-0.8938598897179527,True,116706.21,115663.02,241,1
2025-09-19T19:50:00,4,115161.47,3.50869,31.51194908130175,-43.95444408165349,0.15779562885215434,0.0006212872777675321,-0.001545627788884815,0.7080316561264843,-0.031564376522812555,0.3524269011154517,False,115161.47,115567.33,241,0
2025-10-21T22:35:00,4,108872.86,48.60648,32.22309639775051,-410.4639056543674,0.11894030317608077,0.00551989341670367,-0.017198026820342383,0.6702441981402425,-0.8935743949410354,-0.3875162276438721,True,108872.86,108450.96,241,1
2025-10-18T03:35:00,1,107054.35,10.98118,65.24451097804331,69.92108264021226,0.9426767760380912,0.0005198466894201618,0.0015587241165650632,0.944819409763706,-0.5396884853347942,-0.4300806085880796,True,107054.35,106593.93,61,1
2025-08-11T05:20:00,6,122061.51,12.82895,31.64372683959921,45.660819520111545,0.030395957829802943,0.0005344953699594207,0.00036658203241002264,0.6240847239324987,-1.1051067613369596,-1.0343227770981982,True,122061.51,120799.0,361,1
2025-10-31T09:20:00,4,110230.0,17.20489,60.107877961560874,89.80327503186709,0.5681459723059683,0.0009550385333635781,0.0015661167544339934,1.256754278064741,-0.6851673773020002,-0.1270162387734689,True,110230.0,110089.99,241,1
2025-09-13T12:50:00,6,116024.08,1.16927,72.64760932448874,31.1770044703444,0.6770616601141602,0.00040746825766351696,0.001232535639780299,0.2885809463129051,-0.7002167136339269,-0.3564604864783257,True,116024.08,115610.5,361,1
2025-08-25T16:50:00,1,112611.24,11.83205,38.575830296566885,15.9328843352705,0.1496714362320598,0.0005845354709900489,0.0005911802766363621,1.6807209617109178,-0.3724317394959941,-0.2451797884474106,False,112611.24,112335.14,61,0
2025-08-04T21:20:00,6,115052.15,2.15134,69.37911702873171,49.23537154284713,0.7380985548758567,0.000768807991418706,0.002517553770598502,0.41966647388749073,-0.5616148850760235,-0.5616148850760235,True,115052.15,114406.0,361,1
2025-09-02T14:05:00,1,110820.0,46.50319,40.862187122670626,219.0854674828297,0.10234377296022323,0.001414994194915182,0.001602782676375019,0.8154957543182382,0.0,0.2867352463454203,False,110820.0,111137.76,61,0
2025-09-18T03:05:00,6,117155.43,40.79505,77.24012434604467,118.213579619347,0.9615414707955238,0.0012540063221842881,0.004162504974270616,2.487470239079966,-0.20738261982393122,0.008569811915681713,False,117155.43,117165.47,361,0
2025-09-29T11:05:00,1,112008.01,3.52829,24.28323381188133,-21.957429563466576,0.0,0.00041910380981629523,-0.0008133617820129395,0.6454719529419604,-0.07576243877558451,0.037318759613712366,False,112008.01,112049.81,61,0
2025-09-25T16:20:00,4,111387.29,2.64551,31.99744471375149,-15.218959731064388,0.17963141879064928,0.0009088431977112153,-0.0022347130338566433,0.2525913829650697,-2.4056873993433094,-1.7940287442130898,True,111387.29,109388.97,241,1
2025-08-13T19:05:00,1,121823.25,20.76474,76.0121925918837,27.541297753792605,1.0,0.00070511440565812,0.0015992160381169927,1.7513230026318003,0.0,0.6290671115735345,False,121823.25,122589.6,61,0
2025-09-24T23:05:00,1,113405.63,1.67956,65.65885797950111,-2.864625786081888,0.9573893202136378,0.0003498418933784784,0.0007476437956563822,0.4068821905176713,-0.1743211514278456,0.0008641546279456544,False,113405.63,113406.61,61,0
2025-09-01T02:50:00,4,107477.63,10.45664,36.359475129693166,-74.61240923486184,0.0,0.00040078457313414974,-0.0009196333356706825,0.7638833522808365,-0.18752739523564382,0.544578439252883,False,107477.63,108062.93,241,0
